Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
25,6_obj1_f06,14,7,0.6,0.7305458784103394,0.4274935974682862,4.175261935083439,[0.4834955  0.09823666 0.23042995],[ 0.50924683 -0.25617012  0.22895323],[-4.72075975e-04 -6.82521751e-03 -7.06917107e-01  7.07263350e-01],[0.6997748  0.00148595 0.00618164 0.71433526],[0.51297235 0.19907714 0.29142314],[0.49466309 0.62615907 0.28735206],"[ 0.08146594  0.93816683 -0.14981204 -1.72747317  1.59956163 -1.47335535
  1.09641295]"
26,6_obj1_f06,11,7,0.6,0.7276415228843689,0.4325338149231573,4.179543940573863,[0.46114728 0.09982658 0.2302832 ],[ 0.49193519 -0.25391963  0.22601423],[ 4.67850114e-05 -7.06337579e-03 -7.09395051e-01  7.04775631e-01],[0.69921398 0.0061976  0.00194822 0.71488291],[0.49044573 0.20113716 0.29166007],[0.46646634 0.63298172 0.28710335],"[ 0.08903045  0.92516874 -0.15153393 -1.78138696  1.59926461 -1.47499587
  1.12450181]"
28,6_obj1_f06,6,7,0.6,0.73516446352005,0.3734248011338834,4.179037193562443,[0.50477356 0.08824969 0.23027149],[ 0.52263057 -0.26151848  0.24125805],[ 0.00071997 -0.00805065 -0.70528454  0.70887828],[0.6993435  0.00133428 0.00560215 0.71476257],[0.53417993 0.18984389 0.29163277],[0.52272075 0.56306332 0.28693956],"[ 0.07554765  0.93116756 -0.16700503 -1.68917812  1.59704801 -1.45648276
  1.05037105]"
32,6_obj1_f06,7,7,0.6,0.7527444362640381,0.4519454755730265,4.170125352572947,[0.49526575 0.20236579 0.22958189],[ 0.51542503 -0.15049765  0.22362679],[ 4.67200043e-05 -7.06593413e-03 -7.04263747e-01  7.09903300e-01],[0.70213455 0.00579729 0.00888315 0.71196532],[0.52523488 0.30366546 0.28980738],[0.50042528 0.75490695 0.28530055],"[ 0.20147555  0.95124054 -0.03998728 -1.69085765  1.71669094 -1.63045925
  1.07707592]"
33,6_obj1_f06,2,7,0.6,0.7205625772476196,0.3355037783144979,4.184723859359719,[0.50038654 0.08343758 0.2305581 ],[ 0.54921991 -0.26695019  0.23800296],[-0.00109502 -0.00734479 -0.71198016  0.7021603 ],[ 0.7012158   0.00219365 -0.01493413  0.71278924],[0.52978921 0.18487    0.29171586],[0.52242595 0.52027637 0.2883783 ],"[ 0.0470436   0.97708506 -0.14640235 -1.57699217  1.61399514 -1.47404564
  0.9530489 ]"
34,6_obj1_f06,12,7,0.6,0.743480384349823,0.38322072421841813,4.16008986094985,[0.48358074 0.15232295 0.22978553],[ 0.49797195 -0.20226881  0.23949343],[-0.00144602 -0.00645593 -0.70407975  0.7100901 ],[0.70163631 0.00203234 0.01016236 0.71245986],[0.51321465 0.25327206 0.29026943],[0.49920633 0.63622403 0.28715888],"[ 0.16196314  0.89431649 -0.11223526 -1.7733368   1.66881454 -1.5413545
  1.09950554]"
35,6_obj1_f06,8,7,0.6,0.7205672860145569,0.4229032718820619,4.243329036818821,[0.46313384 0.0292945  0.23191983],[ 0.49305689 -0.32265794  0.22162241],[ 0.00085713 -0.00686056 -0.69354749  0.72037774],[0.69805217 0.00150736 0.0031929  0.71603823],[0.49283999 0.13065507 0.2923364 ],[0.45443797 0.55179071 0.28818583],"[-0.0055638   0.95490586 -0.20904275 -1.74731581  1.51020332 -1.38261146
  1.14234555]"
36,6_obj1_f06,9,7,0.6,0.7277877330780029,0.44777282953590114,4.16882751341039,[0.51705909 0.18285102 0.23006627],[ 0.55174816 -0.16975129  0.19889224],[-0.00092875 -0.00623482 -0.695786    0.71822149],[ 0.69269276 -0.00370238 -0.00165876  0.72122139],[0.54714245 0.28319252 0.29008585],[0.4923507  0.72757685 0.28551063],"[ 0.15575196  1.06991193 -0.04541386 -1.53093685  1.68963842 -1.64488382
  1.03076348]"
37,6_obj1_f06,4,7,0.6,0.7330349087715149,0.44350177322610856,4.17187391986982,[0.46728763 0.13635331 0.22976264],[ 0.47454345 -0.21645159  0.22772455],[-2.56328000e-04 -8.23476445e-03 -6.94820940e-01  7.19135582e-01],[0.70127302 0.00222288 0.01054445 0.71281135],[0.49660739 0.23860611 0.29158378],[0.48769861 0.68199348 0.28688347],"[ 0.14685134  0.8962284  -0.1224146  -1.84029566  1.64906377 -1.51910836
  1.16900344]"
38,6_obj1_f06,10,7,0.6,0.7400487661361694,0.3470505017922229,4.158540551259171,[0.49863389 0.15715709 0.23004195],[ 0.50269818 -0.19867282  0.24758932],[-2.01946546e-04 -5.85808279e-03 -6.96244538e-01  7.17780769e-01],[0.70093191 0.00115098 0.00960394 0.7131626 ],[0.52866441 0.2577703  0.2901507 ],[0.50897926 0.60424852 0.28708702],"[ 0.17193264  0.88429091 -0.11751755 -1.76080903  1.67703993 -1.54546365
  1.07691761]"
39,6_obj1_f08,11,7,0.8,0.9045559167861938,0.6342348569741392,4.162520553994903,[0.51015693 0.13928083 0.22987047],[ 0.5382396  -0.21194804  0.22685298],[-0.00233707 -0.0081595  -0.70320278  0.71093869],[7.06624389e-01 1.50842156e-04 1.11373211e-03 7.07587957e-01],[0.53967309 0.24153662 0.29085091],[0.50565982 0.8748315  0.28497335],"[ 0.10850038  0.96574888 -0.07529748 -1.62712386  1.65443692 -1.55210932
  1.01961696]"
